latitude,longitude,brightness,acq_date,confidence,frp
-36.6581,-67.7483,342.1,2000-12-20,100,106.1
-36.6599,-67.7679,367.3,2000-12-20,100,244.5
-36.631,-67.7124,324.7,2000-12-20,100,54.5
-36.6417,-67.8302,362.8,2000-12-20,100,217.0
-36.6435,-67.85,340.0,2000-12-20,100,103.3
-36.6507,-67.9299,332.8,2000-12-20,100,77.3
-36.6525,-67.9501,324.3,2000-12-20,100,53.6
-36.6405,-67.9517,350.7,2000-12-20,100,152.3
-36.6423,-67.9719,357.0,2000-12-20,100,187.5
-36.6441,-67.9922,321.7,2000-12-20,100,50.0
-36.6286,-67.9532,321.8,2000-12-20,100,47.9
-36.6304,-67.9734,334.1,2000-12-20,100,84.5
-36.6321,-67.9937,325.9,2000-12-20,100,61.4
-36.5992,-67.7562,331.8,2000-12-20,100,75.1
-36.6009,-67.7759,333.1,2000-12-20,100,76.1
-36.6026,-67.7955,323.9,2000-12-20,100,54.5
-35.0895,-67.462,328.2,2000-12-20,100,53.6
-35.0911,-67.4798,374.7,2000-12-20,100,265.1
-35.0912,-67.4682,352.5,2000-12-20,100,134.7
-35.093,-67.4859,358.7,2000-12-20,100,163.8
-35.0782,-67.4521,355.7,2000-12-20,100,149.2
-35.0799,-67.4698,379.1,2000-12-20,100,295.2
-35.0669,-67.4537,375.6,2000-12-20,100,269.8
-35.0686,-67.4714,342.0,2000-12-20,100,89.3
-35.0703,-67.4891,336.6,2000-12-20,100,71.2
-35.0721,-67.5069,376.9,2000-12-20,100,281.7
-35.059,-67.4907,353.8,2000-12-20,100,139.4
-35.0607,-67.5085,338.2,2000-12-20,100,81.1
-26.7778,-61.1987,333.8,2000-12-20,100,44.6
-22.8575,-63.7521,323.6,2000-12-20,100,22.1
-22.4292,-63.7142,322.2,2000-12-20,100,21.3
-22.2118,-63.4933,326.2,2000-12-20,100,27.2
-26.0585,-54.4474,362.2,2000-12-20,100,92.5
-26.2343,-54.4317,366.3,2000-12-20,100,111.1
-36.5862,-67.7371,388.0,2000-12-20,100,597.4
-36.5917,-67.7123,364.7,2000-12-20,100,291.8
-36.5972,-67.6877,420.7,2000-12-20,100,1285.3
-36.6101,-67.6921,402.8,2000-12-20,100,846.4
-36.623,-67.6964,398.9,2000-12-20,100,768.5
-40.6669,-64.8019,344.6,2000-12-21,100,97.1
-40.6558,-64.8057,332.5,2000-12-21,100,57.6
-40.6448,-64.8096,326.0,2000-12-21,100,41.2
-35.3225,-69.5371,417.9,2000-12-21,100,360.8
-36.4441,-64.6307,427.0,2000-12-21,100,841.0
-36.4458,-64.6135,406.1,2000-12-21,100,532.3
-36.4569,-64.6152,450.8,2000-12-21,100,1338.4
-36.4587,-64.598,361.1,2000-12-21,100,148.7
-36.4438,-64.6373,384.7,2000-12-21,100,301.4
-36.4455,-64.62,416.4,2000-12-21,100,668.6
-36.4566,-64.6217,430.4,2000-12-21,100,896.1
-36.4583,-64.6045,414.3,2000-12-21,100,639.4
-36.4677,-64.6235,385.7,2000-12-21,100,308.9
-36.5344,-67.8689,374.3,2000-12-21,100,134.8
-36.536,-67.8567,399.1,2000-12-21,100,267.5
-36.54,-67.8635,416.7,2000-12-21,100,399.5
-36.5448,-67.9019,364.6,2000-12-21,100,94.0
-36.5463,-67.8897,396.9,2000-12-21,100,247.4
-36.5479,-67.8775,383.2,2000-12-21,100,170.4
-36.5494,-67.8653,407.1,2000-12-21,100,320.5
-36.5542,-67.9037,390.8,2000-12-21,100,211.3
-36.5557,-67.8915,372.9,2000-12-21,100,123.5
-36.5573,-67.8793,391.4,2000-12-21,100,212.9
-36.5636,-67.9055,406.2,2000-12-21,100,309.6
-36.5651,-67.8933,365.2,2000-12-21,100,91.5
-36.5667,-67.8811,368.6,2000-12-21,100,103.0
-36.5714,-67.9194,396.5,2000-12-21,100,242.0
-36.573,-67.9072,394.8,2000-12-21,100,230.4
-36.5808,-67.9212,361.2,2000-12-21,100,79.1
-36.5871,-67.8724,377.5,2000-12-21,100,136.1
-36.5902,-67.8479,364.1,2000-12-21,100,88.2
-36.5886,-67.9352,364.4,2000-12-21,100,90.0
-36.6059,-67.876,361.8,2000-12-21,100,74.3
-36.688,-67.7215,374.9,2000-12-21,100,127.4
-36.6895,-67.7091,393.7,2000-12-21,100,224.3
-36.6975,-67.7233,361.8,2000-12-21,100,79.8
-37.78,-64.2891,382.0,2000-12-21,100,310.5
-37.7818,-64.2698,370.3,2000-12-21,100,217.7
-37.7916,-64.2904,376.4,2000-12-21,100,258.9
-37.8147,-64.2939,366.3,2000-12-21,100,183.1
-37.8165,-64.2746,398.9,2000-12-21,100,488.4
-37.8623,-64.1775,333.5,2000-12-22,100,73.2
-37.8531,-64.1644,399.8,2000-12-22,100,539.6
-37.8549,-64.1838,386.8,2000-12-22,100,392.1
-37.8414,-64.1658,368.7,2000-12-22,100,235.2
-37.8432,-64.1852,352.6,2000-12-22,100,142.1
-37.8263,-64.1291,379.4,2000-12-22,100,317.8
-37.8281,-64.1483,375.6,2000-12-22,100,285.8
-37.8298,-64.1676,349.4,2000-12-22,100,125.2
-37.8316,-64.1869,332.1,2000-12-22,100,65.8
-37.8148,-64.1311,353.5,2000-12-22,100,145.8
-37.8165,-64.1503,378.7,2000-12-22,100,310.9
-37.8183,-64.1696,365.7,2000-12-22,100,215.9
-37.82,-64.1889,327.5,2000-12-22,100,53.7
-37.7916,-64.1346,373.8,2000-12-22,100,271.1
-37.7934,-64.1538,344.1,2000-12-22,100,103.3
-37.7801,-64.1363,397.8,2000-12-22,100,507.1
-37.7818,-64.1556,365.2,2000-12-22,100,211.6
-37.7668,-64.1184,326.9,2000-12-22,100,53.7
-37.7685,-64.1377,345.0,2000-12-22,100,109.9
-37.7822,-64.1232,342.1,2000-12-22,100,100.4
-37.784,-64.1423,368.4,2000-12-22,100,234.6
-37.7858,-64.1615,325.4,2000-12-22,100,48.2
-37.7706,-64.1245,360.7,2000-12-22,100,188.1
-37.7724,-64.1438,384.1,2000-12-22,100,363.2
-37.7742,-64.163,333.9,2000-12-22,100,72.8
-37.5909,-64.1753,329.8,2000-12-22,100,64.4
-37.5948,-64.1811,329.2,2000-12-22,100,61.5
-37.5618,-64.2053,337.2,2000-12-22,100,84.8
-37.5636,-64.2244,338.0,2000-12-22,100,87.2
-37.7649,-64.0555,324.5,2000-12-23,100,39.0
-37.5992,-64.166,329.7,2000-12-23,100,49.6
-36.4766,-66.6016,335.5,2000-12-23,100,45.5
-36.4786,-66.614,365.3,2000-12-23,100,121.1
-36.4807,-66.6264,349.2,2000-12-23,100,72.7
-36.4671,-66.6041,336.6,2000-12-23,100,48.1
-36.4639,-66.6436,343.2,2000-12-23,100,56.0
-36.4497,-66.6401,331.9,2000-12-23,100,38.7
-36.4422,-66.6549,365.7,2000-12-23,100,121.1
-36.4442,-66.6672,326.2,2000-12-23,100,30.0
-36.5863,-67.8056,330.8,2000-12-23,100,34.6
-36.5754,-67.7963,352.0,2000-12-23,100,72.3
-36.5772,-67.8078,414.3,2000-12-23,100,368.6
-36.579,-67.8193,332.5,2000-12-23,100,36.1
-36.5575,-67.9736,326.1,2000-12-23,100,28.2
-36.5082,-68.0209,363.1,2000-12-23,100,101.0
-36.51,-68.0323,348.6,2000-12-23,100,63.9
